Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Age at enrollment,Course,Curricular units 1st sem (enrolled),Application mode,Previous qualification (grade),Curricular units 2nd sem (enrolled),Mother's occupation,Scholarship holder,Target
8,14.511111111111113,7,14.428571428571429,1,9,7,21,9500,7,17,121.0,8,5,0,2
0,0.0,0,0.0,0,5,5,29,9085,5,39,110.0,5,90,0,0
5,11.6,4,11.75,1,6,10,21,9147,5,17,131.0,5,4,0,2
2,10.5,2,11.5,0,7,8,21,9085,5,17,128.0,5,4,0,0
6,12.157142857142857,5,12.58,1,9,11,25,9556,7,39,133.1,7,9,1,2
0,0.0,0,0.0,1,0,0,40,9991,5,39,110.0,5,9,0,0
2,12.666666666666666,1,11.0,1,11,14,25,9991,5,39,120.0,5,9,0,0
0,0.0,0,0.0,1,0,0,21,171,0,1,136.0,0,4,1,2
4,10.25,3,12.333333333333334,1,7,7,19,9085,5,1,146.0,5,9,0,1
2,13.5,5,10.8,1,13,9,19,9147,5,1,128.0,5,9,0,1
6,14.666666666666666,6,14.833333333333334,1,6,6,19,9773,6,1,158.0,6,9,1,2
6,10.833333333333334,6,11.333333333333334,1,9,7,18,9254,6,1,131.0,6,9,1,2
0,0.0,0,0.0,1,0,0,21,9238,6,1,133.1,6,1,0,0
6,14.0,6,12.333333333333334,1,7,6,20,9773,6,43,132.0,6,9,1,2
0,0.0,0,0.0,1,0,0,20,9254,6,17,143.0,6,4,0,0
4,11.0,3,12.5,1,9,14,19,9254,6,43,135.0,6,2,0,1
8,15.092,7,15.114999999999998,1,10,10,19,9500,7,1,148.0,8,9,1,2
12,11.666666666666666,15,11.8,1,13,15,53,9147,15,51,160.0,13,9,0,1
6,13.333333333333334,6,14.0,1,6,6,19,9238,6,5,123.0,6,2,0,2
5,13.4,8,12.875,1,14,12,21,9085,10,53,130.0,9,9,0,0
0,0.0,0,0.0,1,0,0,19,171,0,1,117.0,0,4,0,2
8,13.01125,8,13.01125,1,8,8,18,9500,8,1,150.0,8,5,1,2
4,11.25,7,12.375,1,8,13,20,9070,7,42,120.0,7,3,0,0
11,13.25,12,13.0,0,14,12,19,171,12,17,158.0,11,3,0,2
6,13.2,6,13.2,1,7,7,19,9500,7,1,144.0,7,9,0,2
3,12.0,3,11.0,1,11,8,20,9147,5,17,130.0,5,7,0,1
0,0.0,0,0.0,0,6,11,50,8014,6,39,133.1,5,9,0,0
0,0.0,0,0.0,1,7,7,59,9991,5,39,100.0,5,1,0,0
8,13.8,7,11.677777777777775,1,8,9,19,9556,7,1,132.0,8,7,0,2
0,0.0,0,0.0,1,0,0,19,171,0,1,133.1,0,9,0,1
6,15.857142857142858,6,15.625,1,8,8,20,9130,6,43,140.0,6,9,1,2
6,13.7,6,13.7,1,7,7,19,9500,7,1,138.0,7,4,0,2
8,13.9475,8,13.9475,1,8,8,19,9500,8,1,131.0,8,5,1,2
0,0.0,0,0.0,0,9,5,70,9147,5,39,133.1,5,9,0,0
7,12.814285714285717,6,11.15,1,7,10,19,9556,7,17,133.0,7,4,0,1
4,12.75,6,11.0,1,8,6,20,9254,6,17,125.0,6,5,0,2
5,13.833333333333334,5,12.8,1,11,7,35,9003,6,39,150.0,6,6,0,2
6,14.5,4,13.75,1,15,17,38,9238,6,7,130.0,6,4,0,2
13,12.846153846153848,14,11.357142857142858,1,15,17,24,9147,15,1,133.1,14,0,0,0
1,11.0,0,0.0,1,8,7,34,9119,5,39,110.0,5,4,0,1
6,11.857142857142858,6,13.75,1,7,8,19,9238,6,17,131.0,6,9,1,2
4,12.0,6,11.428571428571429,0,15,23,25,9003,10,39,130.0,7,9,0,0
7,12.357142857142858,7,12.357142857142858,1,8,8,19,9500,8,1,130.0,8,9,1,2
0,0.0,0,0.0,1,0,0,34,8014,6,39,100.0,6,99,0,0
2,12.5,4,12.5,1,11,11,29,9085,5,1,150.0,5,4,0,0
3,12.666666666666666,4,12.25,1,10,11,19,9773,6,1,117.0,6,4,0,1
8,12.4875,6,13.391666666666666,1,8,7,18,9500,7,1,140.0,8,9,0,2
8,12.625,7,12.333333333333334,1,8,9,20,9556,7,43,149.0,8,4,0,1
4,11.5,3,11.666666666666666,1,14,18,19,9003,6,44,140.0,6,6,0,1
0,0.0,0,0.0,1,0,0,22,171,0,17,142.0,0,9,0,2
6,12.857142857142858,6,13.428571428571429,1,12,11,21,9003,6,44,160.0,6,6,0,2
5,12.4,5,13.0,1,7,11,18,9085,5,16,134.0,5,8,0,1
5,12.0,5,10.4,1,11,12,34,9991,5,39,160.0,5,194,0,2
4,12.6,6,11.333333333333334,1,16,15,34,9500,7,39,120.0,7,9,0,1
4,11.5,5,12.6,1,11,9,20,9773,6,1,120.0,6,0,0,2
8,15.744444444444444,7,16.885714285714283,1,9,7,24,9500,7,7,170.0,8,9,0,2
7,13.475,5,12.7,1,9,9,20,9500,7,1,118.0,8,4,0,1
7,12.714285714285714,6,11.5,1,8,9,18,9853,7,17,125.0,7,4,0,1
8,13.9125,7,13.62857142857143,1,8,7,32,9500,7,39,130.0,8,4,0,2
6,12.0,6,12.0,1,7,7,21,9238,6,44,130.0,6,9,1,2
6,13.0,6,13.5,1,7,7,18,9773,6,1,143.0,6,4,1,2
7,13.225,6,11.98,1,11,10,18,9500,7,1,117.0,8,3,0,2
7,14.014285714285714,7,14.014285714285714,1,8,8,20,9500,8,1,131.0,8,4,0,1
0,0.0,0,0.0,1,6,19,23,9085,6,44,110.0,6,2,0,0
6,13.833333333333334,6,15.666666666666666,1,6,6,18,9773,6,17,177.0,6,123,1,2
5,16.4,5,16.2,1,5,5,18,9147,5,1,153.0,5,4,0,2
6,12.166666666666666,6,12.833333333333334,1,6,8,18,9238,6,17,137.0,6,152,1,2
5,14.333333333333334,6,13.714285714285714,1,13,9,54,9254,6,39,133.1,6,9,0,0
3,11.666666666666666,5,12.6,1,9,9,21,9853,6,5,116.0,6,3,0,1
0,0.0,0,0.0,1,0,0,20,9147,5,18,147.0,5,9,0,0
4,12.0,6,11.666666666666666,1,9,8,18,9853,6,17,134.0,6,4,1,0
5,11.4,2,11.5,1,8,14,19,9130,5,1,130.0,5,9,0,1
5,10.833333333333334,3,12.4,1,8,14,20,9147,5,1,121.0,5,4,0,1
4,14.6,5,14.4,1,11,8,18,9130,6,1,137.0,6,2,0,0
5,14.0,6,13.333333333333334,1,8,6,19,9670,6,1,123.0,6,7,0,2
7,12.2,7,12.2,1,7,7,19,9500,7,1,137.0,7,4,0,1
7,12.757142857142856,6,13.39,1,10,8,18,9500,7,17,130.0,8,9,0,1
5,11.4,2,13.5,1,11,10,19,9085,5,1,147.0,5,9,1,1
6,12.428571428571429,5,12.166666666666666,1,8,9,19,9238,6,17,122.0,6,9,0,2
4,13.75,5,11.4,1,9,10,46,9670,6,39,133.1,6,9,0,0
2,13.0,3,14.666666666666666,0,7,8,27,9130,5,7,160.0,5,9,0,0
6,13.5,6,11.666666666666666,1,8,7,18,9853,7,1,140.0,7,7,0,1
6,11.0,6,12.166666666666666,1,9,9,19,9238,6,17,111.0,6,9,0,2
6,12.333333333333334,6,15.166666666666666,1,6,6,19,9070,6,1,127.0,6,5,1,2
6,11.5,5,11.4,1,9,7,20,9238,6,1,133.1,6,191,1,2
8,12.93375,8,12.93375,1,8,8,18,9500,8,18,126.0,8,5,0,2
4,11.5,5,12.2,0,11,7,18,9773,6,1,121.0,6,2,0,0
5,10.2,6,11.666666666666666,1,12,7,18,9773,6,1,121.0,6,3,1,2
6,13.333333333333334,6,13.333333333333334,1,7,7,19,9500,7,43,134.0,7,9,0,2
5,14.0,5,14.8,1,6,6,20,9085,5,1,145.0,5,9,0,2
5,12.14,5,11.2,1,13,11,26,9500,7,39,150.0,8,5,0,1
5,13.2,5,11.833333333333334,0,10,10,21,9238,6,17,134.0,6,9,0,0
5,13.0,6,14.166666666666666,1,8,6,18,9070,6,17,128.0,6,5,0,2
8,12.9375,7,12.485714285714286,1,12,7,20,9500,7,1,123.0,8,9,0,2
8,13.11,8,13.11,1,8,8,18,9500,8,16,145.0,8,4,0,2
5,13.0,4,12.0,1,8,9,18,9085,5,18,149.0,5,9,1,2
0,0.0,0,0.0,0,9,5,32,9147,5,39,133.1,5,4,0,0
0,0.0,4,11.25,0,12,13,51,8014,6,39,133.1,6,90,0,0
0,0.0,0,0.0,0,0,0,18,171,0,1,140.0,0,7,1,0
1,12.0,2,11.333333333333334,0,9,11,29,9991,5,39,133.1,5,9,0,0
5,13.142857142857142,5,13.714285714285714,1,7,7,28,9991,5,7,130.0,5,2,0,2
4,11.0,1,11.0,1,11,11,18,9070,6,16,133.0,6,4,0,1
6,14.35,6,14.35,1,7,7,18,9500,7,42,133.0,7,2,1,2
6,13.666666666666666,6,13.166666666666666,1,6,7,28,9773,6,39,100.0,6,0,0,2
0,0.0,4,12.0,1,8,8,18,9556,7,1,180.0,8,1,0,0
6,15.0,6,14.142857142857142,1,6,7,19,9238,6,17,133.0,6,9,1,2
0,0.0,0,0.0,1,0,0,18,9254,6,18,121.0,6,9,0,0
5,13.8,4,14.0,1,5,6,23,9147,5,1,143.0,5,9,0,1
5,11.2,6,10.666666666666666,1,6,9,20,9070,6,17,124.0,6,4,0,2
0,0.0,0,0.0,1,10,10,20,9991,5,1,131.0,5,9,0,1
2,13.5,5,12.5,0,19,10,19,9085,6,17,133.1,6,9,0,0
7,12.628571428571428,7,12.628571428571428,1,8,8,18,9500,8,1,133.0,8,8,0,2
7,13.585714285714284,7,13.585714285714284,1,8,8,18,9500,8,1,143.0,8,9,1,2
5,11.0,6,11.857142857142858,1,9,10,18,9238,6,1,134.0,6,9,0,2
7,12.285714285714286,7,12.714285714285714,1,7,7,18,9853,7,17,133.0,7,9,1,2
7,12.764285714285714,7,12.764285714285714,1,8,8,19,9500,8,1,140.0,8,4,0,2
6,12.833333333333334,6,12.333333333333334,1,6,6,19,9254,6,5,122.0,6,9,1,2
0,0.0,4,12.0,0,16,14,44,9003,7,39,100.0,6,9,0,0
3,12.333333333333334,4,11.5,1,14,12,36,9500,7,39,133.1,7,9,0,0
5,14.2,5,14.6,1,5,7,20,9085,5,17,128.0,5,8,0,2
6,12.571428571428571,6,12.571428571428571,1,11,10,18,9773,6,1,137.0,6,2,0,1
16,13.0,17,13.176470588235292,1,18,18,53,9070,18,27,130.0,18,0,0,0
6,11.5,5,11.8,1,7,9,20,9238,6,1,137.0,6,3,0,2
0,0.0,5,13.2,1,7,6,20,9773,6,1,127.0,6,9,0,0
7,13.164285714285716,7,13.462857142857144,0,10,7,20,9500,7,17,132.0,8,3,1,1
0,0.0,0,0.0,1,0,7,35,9853,7,51,130.0,6,7,0,0
5,14.0,6,13.666666666666666,1,6,6,18,9070,6,1,153.0,6,1,0,2
0,0.0,2,13.0,0,5,7,18,9130,5,7,140.0,5,2,0,0
7,12.3,7,12.3,1,9,9,19,9500,8,17,136.0,8,9,0,2
7,12.242857142857144,7,12.242857142857144,1,8,8,18,9500,8,1,142.0,8,9,0,2
6,13.333333333333334,6,15.0,1,6,6,19,9238,6,1,138.0,6,5,1,2
7,13.771428571428572,6,13.731666666666667,1,10,8,19,9500,7,1,126.0,8,5,0,0
2,11.333333333333334,5,12.0,1,10,9,19,9070,6,1,130.0,6,3,1,0
0,0.0,2,10.5,1,13,10,18,9853,6,17,133.1,6,0,0,0
0,0.0,0,0.0,0,0,0,18,9238,6,1,117.0,6,9,0,0
14,12.428571428571429,15,11.2,1,15,17,22,9991,15,43,130.0,14,9,0,2
6,13.496666666666668,6,13.496666666666668,1,11,11,18,9500,8,1,149.0,8,9,0,1
7,13.314285714285717,7,13.314285714285717,1,8,8,18,9500,8,18,140.0,8,5,0,2
8,17.5875,7,17.125,1,8,8,18,9500,7,18,178.0,8,4,0,2
0,0.0,4,12.0,0,12,10,19,9853,6,18,128.0,6,5,0,0
7,13.812857142857142,7,14.00375,1,11,8,20,9500,7,1,129.0,8,5,1,2
2,16.0,6,15.0,1,6,6,24,9070,6,39,130.0,6,5,1,2
2,15.5,6,15.166666666666666,1,6,6,24,9070,6,39,130.0,6,4,0,2
6,11.166666666666666,6,12.142857142857142,1,6,8,18,9254,6,1,131.0,6,7,0,2
0,0.0,0,0.0,1,0,0,18,171,0,1,151.0,0,9,0,2
7,13.331428571428573,7,13.331428571428573,1,8,8,18,9500,8,1,139.0,8,9,1,2
9,11.22222222222222,7,12.0,1,19,17,49,9003,12,39,133.1,12,9,0,2
3,12.666666666666666,5,12.6,1,8,6,19,9147,5,1,127.0,5,1,0,2
4,11.8125,5,12.18,0,11,11,38,9500,7,39,133.1,7,7,0,0
6,15.166666666666666,6,16.0,1,6,7,18,9003,6,1,140.0,6,9,0,2
8,13.5,11,14.454545454545457,1,8,13,39,8014,11,39,130.0,8,5,0,2
0,0.0,0,0.0,1,0,0,33,9991,5,39,133.1,5,90,0,0
4,10.333333333333334,3,11.666666666666666,1,13,7,19,9070,6,43,117.0,6,4,0,1
5,14.142857142857142,6,13.25,1,13,10,18,9670,6,1,136.0,6,9,1,2
6,13.033333333333331,6,13.033333333333331,1,7,7,18,9500,7,17,143.0,7,9,0,2
5,12.0,5,11.714285714285714,1,15,14,20,9003,6,44,130.0,6,6,0,2
5,11.2,4,10.25,1,18,6,40,9991,5,43,100.0,8,9,0,0
3,13.333333333333334,6,12.5,1,11,8,21,9130,6,44,150.0,6,9,0,0
5,12.5,6,13.5,1,9,7,20,9070,6,1,124.0,6,9,1,2
1,12.0,2,10.5,1,11,13,19,9254,6,17,119.0,6,5,0,0
0,0.0,1,14.0,1,6,7,29,9670,6,39,140.0,6,7,0,0
0,0.0,0,0.0,1,0,0,19,9500,7,17,131.0,8,9,0,0
0,0.0,0,0.0,1,0,0,19,9853,6,44,150.0,6,2,0,0
9,13.0,11,13.272727272727272,1,13,21,21,9238,13,42,133.1,11,4,0,2
5,11.2,4,13.75,1,8,13,18,9670,6,43,141.0,6,2,0,1
6,12.183333333333332,6,12.183333333333332,1,7,7,19,9500,7,1,132.0,7,9,0,2
8,16.327272727272728,7,14.728571428571428,1,11,7,18,9500,7,17,130.0,8,9,0,2
0,0.0,0,0.0,1,0,0,20,171,0,17,130.0,0,9,0,0
6,15.166666666666666,6,15.285714285714286,1,6,7,21,9003,6,44,170.0,6,9,0,2
5,13.428571428571429,5,12.4,1,9,6,34,9991,5,1,130.0,5,3,0,2
14,11.928571428571429,13,11.76923076923077,1,17,19,29,9147,15,2,150.0,14,9,0,2
5,13.2,5,14.0,1,6,8,18,9119,5,1,113.0,5,2,0,2
8,13.122222222222222,7,13.778571428571428,1,10,8,18,9500,7,1,137.0,8,5,1,2
5,10.5,4,12.5,0,9,8,19,9147,5,17,120.0,5,9,0,1
0,0.0,0,0.0,1,0,0,18,171,0,1,159.0,0,2,0,0
5,12.666666666666666,6,13.428571428571429,1,11,10,20,9085,6,1,132.0,6,4,0,1
6,11.783333333333331,6,12.183333333333332,1,9,9,18,9500,7,1,125.0,7,3,0,1
0,0.0,0,0.0,1,0,0,36,171,0,39,100.0,0,9,0,0
0,0.0,0,0.0,1,0,0,35,9119,5,7,150.0,5,2,0,0
3,10.8,2,11.5,0,12,13,43,9991,5,39,133.1,5,5,0,0
0,0.0,1,13.0,1,15,14,20,9500,7,1,119.0,7,4,1,0
0,0.0,0,0.0,1,6,7,32,9003,6,7,130.0,6,5,0,0
6,12.333333333333334,6,12.5,1,6,6,27,8014,6,39,120.0,6,4,0,2
6,12.666666666666666,5,11.8,1,6,7,18,9070,6,17,126.0,6,9,0,2
5,12.583333333333334,7,12.375,1,11,8,21,9556,7,18,133.1,7,2,0,2
0,0.0,0,0.0,0,5,6,29,8014,6,39,133.1,5,4,0,0
4,11.75,4,11.6,1,10,10,20,9254,6,17,108.0,6,9,1,2
6,13.416666666666666,6,13.416666666666666,1,7,7,19,9500,7,1,145.0,7,5,1,2
5,14.0,5,13.4,1,5,5,19,9670,5,17,123.0,5,3,0,2
2,10.5,3,11.666666666666666,0,8,7,22,9991,5,1,123.0,5,4,0,0
5,13.0,4,11.25,1,9,14,18,9773,6,1,122.0,6,9,0,2
12,11.833333333333334,13,10.76923076923077,1,15,15,25,9147,15,17,130.0,14,9,0,0
0,0.0,0,0.0,1,12,12,20,9853,6,1,133.1,6,0,0,0
0,0.0,0,0.0,1,0,0,43,9119,5,39,133.1,5,0,0,0
6,13.5,6,15.428571428571429,1,7,7,20,9085,6,17,118.0,6,4,1,2
4,12.0,5,11.8,1,19,13,20,9085,6,44,130.0,6,4,0,1
5,13.714285714285714,5,15.8,1,8,6,20,9119,5,17,122.0,5,9,0,1
4,14.6,6,11.875,1,11,8,18,9670,6,17,120.0,6,5,0,2
7,11.705714285714285,7,11.705714285714285,1,11,11,34,9500,8,39,100.0,8,2,0,1
6,11.5,6,12.5,1,7,8,18,9238,6,1,130.0,6,7,0,2
3,11.666666666666666,2,11.0,0,9,12,31,9130,4,39,150.0,5,4,0,0
0,0.0,0,0.0,1,5,5,46,9991,5,39,110.0,5,0,0,0
7,13.142857142857142,6,12.5,1,10,7,20,9070,7,44,120.0,9,3,0,2
5,13.0,6,12.166666666666666,1,7,8,18,9670,6,1,141.0,6,5,1,2
3,12.0,4,12.25,1,16,11,27,8014,6,39,133.1,6,0,0,0
4,11.75,5,14.166666666666666,1,6,8,20,9085,5,1,120.0,5,9,0,2
7,12.414285714285716,7,12.414285714285716,1,8,8,21,9500,8,18,140.0,8,3,0,2
0,0.0,0,0.0,0,5,5,39,9991,5,39,133.1,5,0,0,0
2,11.0,6,12.0,0,6,6,18,9773,6,1,120.0,6,9,0,0
5,11.6,3,10.666666666666666,1,8,8,23,9147,5,1,160.0,5,4,0,2
5,11.6,6,11.666666666666666,1,8,9,20,9773,6,17,144.0,6,4,0,1
5,13.0,6,12.666666666666666,1,7,7,20,9853,6,17,122.0,6,9,0,2
4,14.8,5,13.333333333333334,1,7,6,18,9085,5,1,140.0,5,90,0,2
5,13.125,3,12.666666666666666,0,10,7,19,9670,6,17,126.0,6,4,0,0
0,0.0,0,0.0,1,0,0,20,9773,6,1,144.0,6,3,0,0
1,16.0,2,16.0,1,3,3,32,9070,3,7,133.1,3,2,0,0
7,14.314285714285717,7,14.314285714285717,1,8,8,18,9500,8,1,160.0,8,7,1,2
0,0.0,0,0.0,0,0,0,19,9070,6,18,142.0,6,4,0,0
0,0.0,0,0.0,1,0,0,23,9147,5,7,140.0,5,9,0,0
2,10.5,2,11.666666666666666,1,20,12,24,9670,6,39,133.1,6,4,0,0
6,14.5,6,13.666666666666666,1,6,6,18,9773,6,1,137.0,6,5,0,2
0,0.0,0,0.0,1,0,0,50,9991,5,39,133.1,5,90,0,0
8,14.144444444444444,7,14.45,1,9,7,18,9500,7,1,162.0,8,3,0,2
4,11.5,5,10.8,1,9,5,23,9991,5,1,160.0,5,4,0,2
6,13.0,4,12.0,1,7,11,24,8014,6,17,120.0,6,6,1,2
7,11.4,7,11.4,1,8,8,19,9500,8,18,130.0,8,7,1,2
2,10.666666666666666,3,11.333333333333334,1,12,8,20,9147,5,17,116.0,5,9,0,1
7,14.805714285714286,7,14.805714285714286,1,8,8,25,9500,8,7,140.0,8,4,0,2
4,11.5,5,13.0,1,10,10,18,9853,6,1,162.0,6,9,0,0
0,0.0,3,11.25,0,7,18,35,33,7,39,100.0,7,9,0,0
2,14.5,0,0.0,1,8,9,24,9119,5,39,160.0,5,7,0,0
0,0.0,0,0.0,0,0,0,30,9853,6,39,140.0,6,9,0,0
6,14.333333333333334,6,13.285714285714286,1,6,7,18,9238,6,1,141.0,6,5,1,2
7,14.471428571428572,6,13.271428571428572,1,8,8,20,9500,7,1,122.0,8,9,0,2
4,12.5,5,12.0,0,9,7,19,9670,6,1,117.0,6,3,1,0
8,13.05375,8,13.05375,1,10,10,18,9500,8,1,151.0,8,2,0,2
0,0.0,0,0.0,1,5,6,33,9238,6,39,170.0,5,8,0,0
20,13.5,20,13.5,1,23,23,28,9500,23,43,130.0,23,4,1,2
6,12.428571428571429,6,13.166666666666666,1,8,6,19,9773,6,17,134.0,6,9,0,2
5,14.166666666666666,5,13.375,1,9,10,18,9147,5,1,134.0,5,2,0,2
3,11.0,2,10.5,1,7,9,50,9991,5,39,120.0,5,9,0,1
0,0.0,2,12.5,1,0,2,21,9556,2,1,133.1,7,9,0,0
6,15.75,6,16.153846153846153,1,10,13,21,9085,6,1,133.1,6,7,1,2
6,13.5,6,14.333333333333334,1,6,6,19,9070,6,17,135.0,6,9,0,2
6,12.75,5,12.4,1,8,6,19,9070,6,43,150.0,6,3,0,1
0,0.0,0,0.0,0,0,0,20,9773,6,1,108.0,6,7,0,0
0,0.0,2,11.5,1,10,11,19,9147,5,1,130.0,5,7,1,0
4,12.5,3,12.666666666666666,1,5,7,18,9670,5,1,131.0,5,9,1,1
13,12.071428571428571,15,12.266666666666667,1,14,19,30,9238,16,43,117.0,13,0,0,2
6,13.142857142857142,6,13.428571428571429,1,8,7,21,9853,6,1,127.0,6,9,0,2
3,12.0,6,12.0,1,12,9,22,9085,6,44,140.0,6,4,0,0
6,14.142857142857142,6,13.875,1,7,8,21,9238,6,1,137.0,6,9,1,2
8,11.95625,7,11.88888888888889,1,10,10,20,9556,7,1,118.0,8,9,1,2
0,0.0,0,0.0,1,0,0,20,171,0,1,136.0,0,1,0,1
6,12.142857142857142,6,10.833333333333334,1,7,10,19,9238,6,1,121.0,6,1,0,2
6,12.833333333333334,6,13.142857142857142,1,6,8,18,9853,6,1,153.0,6,9,1,2
6,12.857142857142858,5,13.0,1,7,7,23,9670,6,53,110.0,6,9,1,2
0,0.0,0,0.0,1,5,7,19,9130,5,17,123.0,5,3,1,0
6,14.857142857142858,6,14.285714285714286,1,9,7,18,9130,6,1,140.0,6,3,0,2
8,12.36111111111111,7,13.075,1,11,8,19,9500,7,1,133.0,8,9,0,2
0,0.0,5,12.166666666666666,1,8,12,45,9254,10,39,140.0,8,9,0,0
4,13.25,3,12.0,1,7,7,18,9670,5,1,126.0,5,0,0,2
5,14.6,4,14.5,1,5,7,22,9130,5,44,150.0,5,6,0,2
7,14.142857142857142,11,14.727272727272728,1,10,17,27,9085,12,53,160.0,9,4,0,2
7,11.98857142857143,7,11.98857142857143,1,8,8,19,9500,8,1,132.0,8,9,0,2
0,0.0,0,0.0,1,0,0,27,9500,7,39,133.1,8,4,0,0
1,14.0,3,10.666666666666666,1,5,8,24,9147,5,39,143.0,5,4,0,0
7,12.694285714285714,7,12.694285714285714,1,8,8,18,9500,8,1,127.0,8,7,1,2
5,12.16,6,12.565,1,12,9,21,9500,7,1,135.0,8,194,0,1
5,13.2,6,13.571428571428571,1,9,8,36,9254,6,39,150.0,6,9,0,2
5,15.4,5,13.833333333333334,1,7,6,31,9991,5,43,130.0,5,9,0,2
2,16.0,2,16.0,0,7,6,24,9119,6,44,160.0,7,2,0,0
6,15.0,6,14.428571428571429,1,8,7,19,9670,6,1,125.0,6,2,0,2
5,12.4,5,11.0,1,7,7,21,9254,6,17,127.0,6,4,0,2
0,0.0,0,0.0,1,12,12,20,9254,6,1,133.0,6,0,1,0
5,14.8,6,14.0,1,7,7,39,9238,6,39,120.0,6,9,1,2
4,13.0,6,12.714285714285714,1,8,10,20,9670,6,1,132.0,6,7,0,1
5,15.571428571428571,4,13.25,1,8,7,18,9085,5,17,129.0,5,9,1,2
0,0.0,0,0.0,1,7,7,24,9991,5,39,133.1,5,2,0,0
4,12.75,6,12.0,1,7,6,19,9254,6,1,128.0,6,9,0,1
7,13.75,9,14.22222222222222,1,15,15,21,9085,11,53,150.0,9,3,1,2
4,11.25,3,11.666666666666666,1,8,10,29,9670,5,39,120.0,5,90,0,0
8,12.88888888888889,11,11.545454545454543,1,13,17,21,9147,11,53,130.0,9,143,0,2
6,13.0,5,13.0,1,7,8,18,9773,6,1,132.0,6,9,1,2
5,12.6,5,12.333333333333334,1,7,11,20,9085,5,1,120.0,5,9,0,2
5,11.4,5,11.0,1,9,8,20,9254,6,1,105.0,6,9,0,2
5,14.2,4,14.0,1,5,7,18,9130,5,1,160.0,5,1,0,2
5,14.2,5,14.6,1,6,7,21,9070,6,1,152.0,6,9,0,2
0,0.0,0,0.0,1,0,0,20,171,0,5,137.0,0,1,0,1
0,0.0,0,0.0,1,8,6,23,9003,6,44,120.0,6,3,0,1
11,12.181818181818182,10,12.7,1,14,20,21,9003,12,53,130.0,12,9,0,2
5,12.2,5,12.2,1,7,8,20,9853,6,1,114.0,6,9,0,0
6,11.166666666666666,6,12.0,1,6,9,20,9238,7,18,126.0,6,5,1,2
0,0.0,3,12.333333333333334,0,16,14,20,9254,6,17,114.0,6,9,0,0
5,12.5,5,13.833333333333334,1,13,10,34,9003,6,39,140.0,6,5,0,2
8,16.37777777777778,7,16.9,1,9,7,18,9500,7,1,176.0,8,3,1,2
4,11.75,5,13.625,1,9,11,18,9130,6,1,154.0,6,2,0,0
6,13.285714285714286,6,12.571428571428571,1,7,7,20,9238,6,1,133.1,6,9,1,2
2,11.0,5,10.8,1,11,5,24,9147,5,18,100.0,5,5,0,1
6,13.5,6,13.333333333333334,1,7,7,21,9238,6,17,143.0,6,9,1,2
8,13.7125,7,12.725,1,8,8,20,9500,7,1,119.0,8,4,1,2
0,0.0,0,0.0,1,6,17,28,9085,6,39,140.0,6,191,0,1
8,12.5125,7,12.625,1,11,11,19,9556,7,18,140.0,8,9,1,2
3,12.525,4,14.0,1,14,12,27,9500,7,39,133.1,7,151,0,1
6,12.166666666666666,6,12.833333333333334,1,7,6,18,9773,6,1,135.0,6,4,0,2
0,0.0,0,0.0,1,0,0,18,171,0,1,127.0,0,9,0,0
6,12.166666666666666,6,12.5,1,6,6,19,9254,6,1,118.0,6,9,0,2
4,10.75,3,12.0,0,6,8,18,9670,5,17,123.0,5,0,0,0
1,11.0,2,12.0,1,6,6,18,9070,6,18,134.0,6,3,0,0
6,11.625,6,12.571428571428571,1,8,8,21,9070,6,1,131.0,6,3,1,2
3,10.0,2,15.0,1,10,12,53,9254,11,39,133.1,9,9,0,2
5,11.666666666666666,5,12.375,1,7,8,20,9147,5,1,124.0,5,9,1,2
7,12.142857142857142,9,12.666666666666666,1,7,11,30,8014,9,43,100.0,7,0,0,2
5,14.8,5,13.285714285714286,1,16,12,18,9119,5,1,148.0,5,9,0,0
6,12.666666666666666,6,13.166666666666666,1,6,6,18,9254,6,17,123.0,6,7,0,2
5,12.142857142857142,5,12.0,1,12,14,23,9003,6,42,140.0,6,4,0,1
0,0.0,0,0.0,0,0,0,24,9254,6,39,100.0,6,3,0,0
7,14.285714285714286,11,13.384615384615383,0,13,15,20,9085,12,53,140.0,9,4,1,2
5,15.0,6,14.0,1,7,7,19,9773,6,1,150.0,6,4,0,1
5,14.857142857142858,4,13.75,1,8,6,18,9085,5,1,151.0,5,1,0,2
6,12.0,5,11.2,1,6,11,20,9238,6,17,145.0,6,5,0,2
5,11.4,5,12.6,1,8,9,18,9853,6,1,132.0,6,4,0,1
5,16.8,5,15.8,1,5,5,34,9991,5,39,150.0,5,175,0,2
11,11.363636363636363,12,11.0,0,21,24,23,9991,15,43,130.0,14,9,0,0
6,11.5,6,10.833333333333334,1,9,8,19,8014,6,18,117.0,6,3,1,2
6,14.0,6,12.666666666666666,1,6,6,19,9773,6,1,142.0,6,9,1,2
10,14.3,12,12.857142857142858,1,15,32,22,9130,18,44,150.0,12,3,0,2
6,12.833333333333334,6,12.5,1,11,7,24,9085,6,39,133.1,6,4,1,2
1,16.0,4,10.0,1,8,7,18,9119,5,1,146.0,5,9,0,1
8,12.88625,8,12.88625,1,8,8,23,9500,8,42,124.0,8,4,0,2
